"module name","license","repository"
"@babel/plugin-syntax-dynamic-import@7.8.3","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-dynamic-import"
"@babel/plugin-syntax-export-namespace-from@7.8.3","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-export-namespace-from"
"@babel/plugin-syntax-import-assertions@7.24.7","MIT","https://github.com/babel/babel"
"@babel/plugin-syntax-import-attributes@7.24.7","MIT","https://github.com/babel/babel"
"@babel/plugin-syntax-import-meta@7.10.4","MIT","https://github.com/babel/babel"
"@babel/plugin-syntax-json-strings@7.8.3","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-json-strings"
"@babel/plugin-syntax-jsx@7.24.7","MIT","https://github.com/babel/babel"
"@babel/plugin-syntax-logical-assignment-operators@7.10.4","MIT","https://github.com/babel/babel"
"@babel/plugin-syntax-nullish-coalescing-operator@7.8.3","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-nullish-coalescing-operator"
"@babel/plugin-syntax-numeric-separator@7.10.4","MIT","https://github.com/babel/babel"
"@babel/plugin-syntax-object-rest-spread@7.8.3","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-object-rest-spread"
"@babel/plugin-syntax-optional-catch-binding@7.8.3","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-optional-catch-binding"
"@babel/plugin-syntax-optional-chaining@7.8.3","MIT","https://github.com/babel/babel/tree/master/packages/babel-plugin-syntax-optional-chaining"
"@babel/plugin-syntax-private-property-in-object@7.14.5","MIT","https://github.com/babel/babel"
"@babel/plugin-syntax-top-level-await@7.14.5","MIT","https://github.com/babel/babel"
"@babel/plugin-syntax-typescript@7.24.7","MIT","https://github.com/babel/babel"
"@babel/plugin-syntax-unicode-sets-regex@7.18.6","MIT","https://github.com/babel/babel"
"@babel/plugin-transform-arrow-functions@7.24.7","MIT","https://github.com/babel/babel"
"@babel/plugin-transform-async-generator-functions@7.24.3","MIT","https://github.com/babel/babel"
"@babel/plugin-transform-async-to-generator@7.24.1","MIT","https://github.com/babel/babel"
"@babel/plugin-transform-block-scoped-functions@7.24.7","MIT","https://github.com/babel/babel"
"@babel/plugin-transform-block-scoping@7.25.0","MIT","https://github.com/babel/babel"
"@babel/plugin-transform-class-properties@7.24.7","MIT","https://github.com/babel/babel"
"@babel/plugin-transform-class-static-block@7.24.7","MIT","https://github.com/babel/babel"
"@babel/plugin-transform-classes@7.25.0","MIT","https://github.com/babel/babel"
"@babel/plugin-transform-computed-properties@7.24.7","MIT","https://github.com/babel/babel"
"@babel/plugin-transform-destructuring@7.24.8","MIT","https://github.com/babel/babel"
"@babel/plugin-transform-dotall-regex@7.24.7","MIT","https://github.com/babel/babel"
"@babel/plugin-transform-duplicate-keys@7.24.7","MIT","https://github.com/babel/babel"
"@babel/plugin-transform-dynamic-import@7.24.7","MIT","https://github.com/babel/babel"
"@babel/plugin-transform-exponentiation-operator@7.24.7","MIT","https://github.com/babel/babel"
"@babel/plugin-transform-export-namespace-from@7.24.7","MIT","https://github.com/babel/babel"
"@babel/plugin-transform-for-of@7.24.7","MIT","https://github.com/babel/babel"
"@babel/plugin-transform-function-name@7.25.1","MIT","https://github.com/babel/babel"
"@babel/plugin-transform-json-strings@7.24.7","MIT","https://github.com/babel/babel"
"@babel/plugin-transform-literals@7.25.2","MIT","https://github.com/babel/babel"
"@babel/plugin-transform-logical-assignment-operators@7.24.7","MIT","https://github.com/babel/babel"
"@babel/plugin-transform-member-expression-literals@7.24.7","MIT","https://github.com/babel/babel"
"@babel/plugin-transform-modules-amd@7.24.7","MIT","https://github.com/babel/babel"
"@babel/plugin-transform-modules-commonjs@7.24.8","MIT","https://github.com/babel/babel"
"@babel/plugin-transform-modules-systemjs@7.25.0","MIT","https://github.com/babel/babel"
"@babel/plugin-transform-modules-umd@7.24.7","MIT","https://github.com/babel/babel"
"@babel/plugin-transform-named-capturing-groups-regex@7.24.7","MIT","https://github.com/babel/babel"
"@babel/plugin-transform-new-target@7.24.7","MIT","https://github.com/babel/babel"
"@babel/plugin-transform-nullish-coalescing-operator@7.24.7","MIT","https://github.com/babel/babel"
"@babel/plugin-transform-numeric-separator@7.24.7","MIT","https://github.com/babel/babel"
"@babel/plugin-transform-object-rest-spread@7.24.7","MIT","https://github.com/babel/babel"
"@babel/plugin-transform-object-super@7.24.7","MIT","https://github.com/babel/babel"
"@babel/plugin-transform-optional-catch-binding@7.24.7","MIT","https://github.com/babel/babel"
"@babel/plugin-transform-optional-chaining@7.24.8","MIT","https://github.com/babel/babel"
"@babel/plugin-transform-parameters@7.24.7","MIT","https://github.com/babel/babel"
"@babel/plugin-transform-private-methods@7.24.7","MIT","https://github.com/babel/babel"
"@babel/plugin-transform-private-property-in-object@7.24.7","MIT","https://github.com/babel/babel"
"@babel/plugin-transform-property-literals@7.24.7","MIT","https://github.com/babel/babel"
"@babel/plugin-transform-regenerator@7.24.7","MIT","https://github.com/babel/babel"
"@babel/plugin-transform-reserved-words@7.24.7","MIT","https://github.com/babel/babel"
"@babel/plugin-transform-runtime@7.24.3","MIT","https://github.com/babel/babel"
"@babel/plugin-transform-shorthand-properties@7.24.7","MIT","https://github.com/babel/babel"
"@babel/plugin-transform-spread@7.24.7","MIT","https://github.com/babel/babel"
"@babel/plugin-transform-sticky-regex@7.24.7","MIT","https://github.com/babel/babel"
"@babel/plugin-transform-template-literals@7.24.7","MIT","https://github.com/babel/babel"
"@babel/plugin-transform-typeof-symbol@7.24.8","MIT","https://github.com/babel/babel"
"@babel/plugin-transform-typescript@7.25.2","MIT","https://github.com/babel/babel"
"@babel/plugin-transform-unicode-escapes@7.24.7","MIT","https://github.com/babel/babel"
"@babel/plugin-transform-unicode-property-regex@7.24.7","MIT","https://github.com/babel/babel"
"@babel/plugin-transform-unicode-regex@7.24.7","MIT","https://github.com/babel/babel"
"@babel/plugin-transform-unicode-sets-regex@7.24.7","MIT","https://github.com/babel/babel"
"@babel/preset-env@7.24.5","MIT","https://github.com/babel/babel"
"@babel/preset-modules@0.1.6-no-external-plugins","MIT","https://github.com/babel/preset-modules"
"@babel/preset-typescript@7.24.7","MIT","https://github.com/babel/babel"
"@babel/regjsgen@0.8.0","MIT","https://github.com/bnjmnt4n/regjsgen"
"@babel/runtime@7.24.5","MIT","https://github.com/babel/babel"
"@babel/template@7.25.0","MIT","https://github.com/babel/babel"
"@babel/traverse@7.25.3","MIT","https://github.com/babel/babel"
"@babel/types@7.25.2","MIT","https://github.com/babel/babel"
"@bcoe/v8-coverage@0.2.3","MIT","https://github.com/demurgos/v8-coverage"
"@cspotcode/source-map-support@0.8.1","MIT","https://github.com/cspotcode/node-source-map-support"
"@cypress/request@3.0.1","Apache-2.0","https://github.com/cypress-io/request"
"@discoveryjs/json-ext@0.5.7","MIT","https://github.com/discoveryjs/json-ext"
"@e965/xlsx@0.20.3","Apache-2.0","https://github.com/e965/sheetjs-npm-publisher"
"@emnapi/core@1.2.0","MIT","https://github.com/toyobayashi/emnapi"
"@emnapi/runtime@1.2.0","MIT","https://github.com/toyobayashi/emnapi"
"@emnapi/wasi-threads@1.0.1","MIT","https://github.com/toyobayashi/emnapi"
"@esbuild/linux-x64@0.19.12","MIT","https://github.com/evanw/esbuild"
"@esbuild/linux-x64@0.20.2","MIT","https://github.com/evanw/esbuild"
"@esbuild/linux-x64@0.21.3","MIT","https://github.com/evanw/esbuild"
"@eslint-community/eslint-utils@4.4.0","MIT","https://github.com/eslint-community/eslint-utils"
"@eslint-community/regexpp@4.11.0","MIT","https://github.com/eslint-community/regexpp"
"@eslint/eslintrc@2.1.4","MIT","https://github.com/eslint/eslintrc"
"@eslint/js@8.57.0","MIT","https://github.com/eslint/eslint"
"@forest-guard/source@0.3.0","UNLICENSED",""
"@gitbeaker/core@38.12.1","MIT","https://github.com/jdalrymple/gitbeaker"
"@gitbeaker/requester-utils@38.12.1","MIT","https://github.com/jdalrymple/gitbeaker"
"@gitbeaker/rest@38.12.1","MIT","https://github.com/jdalrymple/gitbeaker"
"@humanwhocodes/config-array@0.11.14","Apache-2.0","https://github.com/humanwhocodes/config-array"
"@humanwhocodes/module-importer@1.0.1","Apache-2.0","https://github.com/humanwhocodes/module-importer"
"@humanwhocodes/object-schema@2.0.3","BSD-3-Clause","https://github.com/humanwhocodes/object-schema"
"@ianvs/prettier-plugin-sort-imports@4.3.1","Apache-2.0","https://github.com/ianvs/prettier-plugin-sort-imports"
"@inquirer/figures@1.0.5","MIT","https://github.com/SBoudrias/Inquirer.js"
"@isaacs/cliui@8.0.2","ISC","https://github.com/yargs/cliui"
"@istanbuljs/load-nyc-config@1.1.0","ISC","https://github.com/istanbuljs/load-nyc-config"
"@istanbuljs/schema@0.1.3","MIT","https://github.com/istanbuljs/schema"
"@jest/console@29.7.0","MIT","https://github.com/jestjs/jest"
"@jest/core@29.7.0","MIT","https://github.com/jestjs/jest"
"@jest/environment@29.7.0","MIT","https://github.com/jestjs/jest"
"@jest/expect-utils@29.7.0","MIT","https://github.com/jestjs/jest"
"@jest/expect@29.7.0","MIT","https://github.com/jestjs/jest"
"@jest/fake-timers@29.7.0","MIT","https://github.com/jestjs/jest"
"@jest/globals@29.7.0","MIT","https://github.com/jestjs/jest"
"@jest/reporters@29.7.0","MIT","https://github.com/jestjs/jest"
"@jest/schemas@29.6.3","MIT","https://github.com/jestjs/jest"
"@jest/source-map@29.6.3","MIT","https://github.com/jestjs/jest"
"@jest/test-result@29.7.0","MIT","https://github.com/jestjs/jest"
"@jest/test-sequencer@29.7.0","MIT","https://github.com/jestjs/jest"
"@jest/transform@29.7.0","MIT","https://github.com/jestjs/jest"
"@jest/types@29.6.3","MIT","https://github.com/jestjs/jest"
"@jridgewell/gen-mapping@0.3.5","MIT","https://github.com/jridgewell/gen-mapping"
"@jridgewell/resolve-uri@3.1.2","MIT","https://github.com/jridgewell/resolve-uri"
"@jridgewell/set-array@1.2.1","MIT","https://github.com/jridgewell/set-array"
"@jridgewell/source-map@0.3.6","MIT","https://github.com/jridgewell/source-map"
"@jridgewell/sourcemap-codec@1.5.0","MIT","https://github.com/jridgewell/sourcemap-codec"
"@jridgewell/trace-mapping@0.3.25","MIT","https://github.com/jridgewell/trace-mapping"
"@jridgewell/trace-mapping@0.3.9","MIT","https://github.com/jridgewell/trace-mapping"
"@jsonjoy.com/base64@1.1.2","Apache-2.0","https://github.com/jsonjoy-com/base64"
"@jsonjoy.com/json-pack@1.0.4","Apache-2.0","https://github.com/jsonjoy-com/json-pack"
"@jsonjoy.com/util@1.3.0","Apache-2.0","https://github.com/jsonjoy-com/util"
"@leichtgewicht/ip-codec@2.0.5","MIT","https://github.com/martinheidegger/ip-codec"
"@ljharb/through@2.3.13","MIT","https://github.com/ljharb/through"
"@lmdb/lmdb-linux-x64@3.0.8","MIT","https://github.com/kriszyp/lmdb-js"
"@lukeed/csprng@1.1.0","MIT","https://github.com/lukeed/csprng"
"@material/animation@15.0.0-canary.7f224ddd4.0","MIT","https://github.com/material-components/material-components-web"
"@material/auto-init@15.0.0-canary.7f224ddd4.0","MIT","https://github.com/material-components/material-components-web"
"@material/banner@15.0.0-canary.7f224ddd4.0","MIT","https://github.com/material-components/material-components-web"
"@material/base@15.0.0-canary.7f224ddd4.0","MIT","https://github.com/material-components/material-components-web"
